Dport,DstAddr,TotBytes
33568,106,2743.0555555555557
33568,107,2774.5655172413794
33570,106,2753.0555555555557
33570,107,2761.103448275862
33572,106,2752.1111111111113
33572,107,2767.6689655172413
33574,106,2747.8888888888887
33574,107,2760.386206896552
33576,106,2746.3888888888887
33576,107,2755.696551724138
33578,106,2732.6666666666665
33578,107,2762.3172413793104
33580,106,2738.6666666666665
33580,107,2754.151724137931
33582,106,2755.0
33582,107,2767.613793103448
33584,106,2731.0555555555557
33584,107,2751.11724137931
33586,106,2757.0555555555557
33586,107,2758.0137931034483
33588,106,2748.6111111111113
33588,107,2761.103448275862
33590,106,2746.1111111111113
33590,107,2767.2275862068964
33592,106,2748.3333333333335
33592,107,2771.806896551724
33594,106,2756.222222222222
33594,107,2766.1793103448276
33596,106,2740.1111111111113
33596,107,2774.4
33598,106,2747.3333333333335
33598,107,2773.6827586206896
33600,106,2742.9444444444443
33600,107,2772.1655172413793
33602,106,2742.9444444444443
33602,107,2766.731034482759
33604,106,2730.5555555555557
33604,107,2771.9172413793103
33606,106,2750.3333333333335
33606,107,2776.3310344827587
33608,106,2740.0
33608,107,2774.096551724138
33610,106,2734.6111111111113
33610,107,2780.5793103448277
33612,106,2733.5555555555557
33612,107,2766.6206896551726
33613,107,124.0
33614,106,2741.0
33614,107,2754.7042253521126
33616,106,2742.5555555555557
33616,107,2769.4896551724137
33618,106,2743.0555555555557
33618,107,2759.448275862069
33620,106,2742.222222222222
33620,107,2774.4
33622,106,2746.8888888888887
33622,107,2761.158620689655
33624,106,2740.5555555555557
33624,107,2761.710344827586
33626,106,2735.0555555555557
33626,107,2771.2275862068964
33628,106,2733.4444444444443
33628,107,2772.137931034483
33630,106,2739.5555555555557
33630,107,2770.206896551724
33632,106,2730.1111111111113
33632,107,2762.2344827586207
33634,106,2747.8888888888887
33634,107,2754.3724137931035
33636,106,2746.4444444444443
33636,107,2763.1448275862067
33638,106,2741.5
33638,107,2759.7241379310344
33640,106,2734.3333333333335
33640,107,2778.9241379310347
33642,106,2748.6111111111113
33642,107,2769.0482758620687
33644,106,2752.0
33644,107,2759.1724137931033
33646,106,2754.6666666666665
33646,107,2766.0137931034483
33648,106,2751.1111111111113
33648,107,2774.731034482759
33650,106,2765.0
33650,107,2763.862068965517
33652,106,2759.3888888888887
33652,107,2752.3310344827587
33653,106,124.0
33654,106,2744.5390070921985
33654,107,2788.5241379310346
33656,106,2746.222222222222
33656,107,2769.3241379310343
33658,106,2741.0
33658,107,2771.0896551724136
33660,106,2751.8333333333335
33660,107,2760.1103448275862
33662,106,2741.1111111111113
33662,107,2765.6827586206896
33664,106,2757.0555555555557
33664,107,2766.6206896551726
33666,106,2735.722222222222
33666,107,2791.503448275862
33668,106,2738.6666666666665
33668,107,2776.441379310345
33669,107,124.0
33670,106,2743.8333333333335
33670,107,2741.943661971831
33672,106,2747.5
33672,107,2784.3310344827587
33674,106,2734.3888888888887
33674,107,2776.2206896551725
33676,106,2743.1111111111113
33676,107,2780.4689655172415
33678,106,2735.1666666666665
33678,107,2770.537931034483
33680,106,2735.5555555555557
33680,107,2776.1103448275862
33682,106,2737.9444444444443
33682,107,2766.455172413793
33684,106,2754.5
33684,107,2778.206896551724
33686,106,2750.5
33686,107,2764.0275862068966
33688,106,2757.8333333333335
33688,107,2767.1724137931033
33690,106,2751.0555555555557
33690,107,2759.7241379310344
33692,106,2740.277777777778
33692,107,2765.5172413793102
33694,106,2747.777777777778
33694,107,2759.7241379310344
33696,106,2729.902777777778
33696,107,2762.8137931034485
33698,106,2748.0555555555557
33698,107,2751.2275862068964
33700,106,2747.0555555555557
33700,107,2765.2965517241378
33702,106,2752.0555555555557
33702,107,2765.7379310344827
33704,106,2740.277777777778
33704,107,2768.6620689655174
33706,106,2753.777777777778
33706,107,2767.7793103448275
33708,106,2756.6111111111113
33708,107,2753.4344827586206
33710,106,2734.777777777778
33710,107,2756.248275862069
33712,106,2745.0555555555557
33712,107,2763.310344827586
33714,106,2746.3888888888887
33714,107,2762.041379310345
33716,106,2746.8333333333335
33716,107,2762.7586206896553
33718,106,2738.9444444444443
33718,107,2759.2275862068964
33720,106,2746.5
33720,107,2777.268965517241
33722,106,2756.1111111111113
33722,107,2765.020689655172
33724,106,2744.0555555555557
33724,107,2779.365517241379
33726,106,2742.5555555555557
33726,107,2767.3379310344826
33728,106,2738.8333333333335
33728,107,2758.455172413793
33730,106,2738.8888888888887
33730,107,2773.462068965517
33732,106,2763.1111111111113
33732,107,2753.3793103448274
33734,106,2745.0
33734,107,2752.8275862068967
33736,106,2757.0555555555557
33736,107,2767.6689655172413
33738,106,2755.222222222222
33738,107,2767.6689655172413
33740,106,2744.0
33740,107,2764.5241379310346
33742,106,2740.8333333333335
33742,107,2766.0137931034483
33744,106,2746.3888888888887
33744,107,2783.613793103448
33746,106,2746.0555555555557
33746,107,2793.4896551724137
33748,106,2750.3055555555557
33748,107,2784.551724137931
33750,106,2730.222222222222
33750,107,2785.9310344827586
33752,106,2741.4444444444443
33752,107,2778.8137931034485
33754,106,2747.8888888888887
33754,107,2784.303448275862
33756,106,2735.222222222222
33756,107,2774.731034482759
33758,106,2740.5
33758,107,2773.406896551724
33760,106,2751.5555555555557
33760,107,2772.8
33762,106,2746.6666666666665
33762,107,2772.5793103448277
33764,106,2747.277777777778
33764,107,2771.1448275862067
33766,106,2732.777777777778
33766,107,2761.103448275862
33768,106,2735.3888888888887
33768,107,2752.1655172413793
33770,106,2728.5
33770,107,2765.958620689655
33772,106,2744.4444444444443
33772,107,2759.6689655172413
33774,106,2743.3333333333335
33774,107,2762.7586206896553
33776,106,2737.777777777778
33776,107,2768.496551724138
33778,106,2736.277777777778
33778,107,2763.862068965517
33780,106,2744.722222222222
33780,107,2766.786206896552
33782,106,2742.277777777778
33782,107,2772.0827586206897
33784,106,2752.8333333333335
33784,107,2757.5172413793102
33786,106,2759.5
33786,107,2764.5793103448277
33788,106,2748.0555555555557
33788,107,2769.655172413793
33790,106,2748.6111111111113
33790,107,2769.544827586207
33792,106,2757.5
33792,107,2773.5172413793102
33794,106,2760.527777777778
33794,107,2752.88275862069
33796,106,2739.277777777778
33796,107,2753.8206896551724
33798,106,2743.8333333333335
33798,107,2766.5103448275863
33800,106,2756.527777777778
33800,107,2768.551724137931
33802,106,2749.6944444444443
33802,107,2753.4896551724137
33804,106,2740.722222222222
33804,107,2765.6275862068965
33806,106,2750.6666666666665
33806,107,2776.1655172413793
33808,106,2730.8333333333335
33808,107,2752.0
33810,106,2749.6666666666665
33810,107,2768.1103448275862
33812,106,2741.277777777778
33812,107,2762.7034482758622
33814,106,2750.5
33814,107,2769.0482758620687
33816,106,2753.6944444444443
33816,107,2769.544827586207
33818,106,2736.3333333333335
33818,107,2762.979310344828
33820,106,2739.722222222222
33820,107,2762.979310344828
33822,106,2757.527777777778
33822,107,2766.731034482759
33824,106,2751.3333333333335
33824,107,2760.1655172413793
33826,106,2759.8611111111113
33826,107,2753.8206896551724
33828,106,2741.3888888888887
33828,107,2773.406896551724
33830,106,2755.5555555555557
33830,107,2760.1655172413793
33832,106,2742.0
33832,107,2759.7241379310344
33834,106,2748.5833333333335
33834,107,2758.9517241379313
33836,106,2734.9444444444443
33836,107,2750.344827586207
33838,106,2748.277777777778
33838,107,2772.0275862068966
33840,106,2749.9444444444443
33840,107,2769.8206896551724
33842,106,2746.8888888888887
33842,107,2751.11724137931
33844,106,2739.1111111111113
33844,107,2773.958620689655
33846,106,2758.6388888888887
33846,107,2772.303448275862
33848,106,2770.6388888888887
33848,107,2755.806896551724
33850,106,2747.8055555555557
33850,107,2767.2275862068964
33852,106,2755.8611111111113
33852,107,2768.3310344827587
33854,106,2745.222222222222
33854,107,2773.5724137931034
33856,106,2748.722222222222
33856,107,2767.8896551724138
33858,106,2740.3333333333335
33858,107,2752.88275862069
33860,106,2748.9444444444443
33860,107,2755.4758620689654
33862,106,2748.9166666666665
33862,107,2757.793103448276
33864,106,2750.6666666666665
33864,107,2773.2965517241378
33866,106,2754.6388888888887
33866,107,2766.5103448275863
33868,106,2752.5
33868,107,2767.006896551724
33870,106,2746.1666666666665
33870,107,2766.344827586207
33872,106,2726.5833333333335
33872,107,2775.0896551724136
33874,106,2747.8055555555557
33874,107,2759.7793103448275
33876,106,2742.6388888888887
33876,107,2773.5172413793102
33878,106,2742.0555555555557
33878,107,2778.6206896551726
33880,106,2748.8333333333335
33880,107,2778.4275862068966
33882,106,2740.8888888888887
33882,107,2784.1103448275862
33884,106,2744.0555555555557
33884,107,2775.062068965517
33886,106,2750.6111111111113
33886,107,2780.88275862069
33888,106,2745.9444444444443
33888,107,2759.503448275862
33890,106,2737.0
33890,107,2775.613793103448
33892,106,2731.9444444444443
33892,107,2777.213793103448
33894,106,2741.6666666666665
33894,107,2773.2413793103447
33896,106,2731.8888888888887
33896,107,2770.8137931034485
33898,106,2728.6111111111113
33898,107,2766.455172413793
33900,106,2729.5
33900,107,2780.2758620689656
33902,106,2737.1111111111113
33902,107,2768.993103448276
33904,106,2736.6111111111113
33904,107,2764.4137931034484
33906,106,2731.6666666666665
33906,107,2762.2620689655173
33908,106,2733.222222222222
33908,107,2761.9862068965517
33910,106,2737.722222222222
33910,107,2764.8551724137933
33912,106,2746.3333333333335
33912,107,2758.5655172413794
33914,106,2741.722222222222
33914,107,2764.0827586206897
33916,106,2737.8888888888887
33916,107,2766.731034482759
33918,106,2754.4444444444443
33918,107,2766.9517241379313
33920,106,2749.277777777778
33920,107,2767.503448275862
33922,106,2758.972222222222
33922,107,2774.8689655172416
33924,106,2732.6666666666665
33924,107,2782.1241379310345
33926,106,2734.3333333333335
33926,107,2762.7034482758622
33928,106,2742.3333333333335
33928,107,2765.9862068965517
33930,106,2750.8333333333335
33930,107,2777.9862068965517
33932,106,2737.8888888888887
33932,107,2768.441379310345
33934,106,2737.1111111111113
33934,107,2760.7724137931036
33936,106,2743.8333333333335
33936,107,2779.310344827586
33938,106,2745.3888888888887
33938,107,2774.2344827586207
33940,106,2754.8888888888887
33940,107,2766.786206896552
33942,106,2753.222222222222
33942,107,2768.3310344827587
33944,106,2766.731034482759
33944,107,2769.0482758620687
33946,106,2759.7793103448275
33946,107,2765.462068965517
33948,106,2774.841379310345
33948,107,2769.6
33950,106,2780.0827586206897
33950,107,2774.6758620689657
33952,106,2761.213793103448
33952,107,2768.2206896551725
33954,106,2761.3793103448274
33954,107,2773.0758620689653
33956,106,2760.441379310345
33956,107,2762.9241379310347
33958,106,2770.4827586206898
33958,107,2772.137931034483
33960,106,2770.2620689655173
33960,107,2779.944827586207
33962,106,2761.8206896551724
33962,107,2772.137931034483
33964,106,2772.3586206896553
33964,107,2780.5793103448277
33966,106,2763.255172413793
33966,107,2778.7034482758622
33968,106,2767.8896551724138
33968,107,2771.6413793103447
33970,106,2758.6206896551726
33970,107,2763.613793103448
33972,106,2763.2
33972,107,2794.2344827586207
33974,106,2758.0689655172414
33974,107,2764.3586206896553
33976,106,2761.7655172413793
33976,107,2759.2
33978,106,2764.303448275862
33978,107,2764.0275862068966
33980,106,2775.558620689655
33980,107,2756.5793103448277
33982,106,2767.862068965517
33982,107,2759.7241379310344
33984,106,2761.544827586207
33984,107,2763.11724137931
33986,106,2767.3379310344826
33986,107,2774.593103448276
33988,106,2775.8344827586207
33988,107,2759.944827586207
33990,106,2771.0896551724136
33990,107,2763.6413793103447
33992,106,2761.9862068965517
33992,107,2781.268965517241
33994,106,2760.0
33994,107,2763.365517241379
33996,106,2763.4206896551723
33996,107,2763.806896551724
33998,106,2758.1241379310345
33998,107,2769.3241379310343
34000,106,2755.6413793103447
34000,107,2781.793103448276
34002,106,2763.255172413793
34002,107,2755.9724137931034
34004,106,2771.1448275862067
34004,107,2767.8896551724138
34006,106,2756.8551724137933
34006,107,2776.055172413793
34008,106,2759.3931034482757
34008,107,2767.3379310344826
34010,106,2761.4896551724137
34010,107,2757.848275862069
34012,106,2756.9103448275864
34012,107,2763.5310344827585
34014,106,2763.696551724138
34014,107,2765.0758620689653
34016,106,2748.634482758621
34016,107,2762.979310344828
34018,106,2760.551724137931
34018,107,2770.7586206896553
34020,106,2757.020689655172
34020,107,2771.9724137931034
34022,106,2776.7172413793105
34022,107,2753.8206896551724
34024,106,2761.710344827586
34024,107,2765.351724137931
34026,106,2754.979310344828
34026,107,2776.937931034483
34028,106,2752.1103448275862
34028,107,2760.386206896552
34030,106,2763.365517241379
34030,107,2770.4275862068966
34032,106,2756.8551724137933
34032,107,2772.5793103448277
34034,106,2758.6206896551726
34034,107,2761.6
34036,106,2772.551724137931
34036,107,2775.613793103448
34038,106,2766.896551724138
34038,107,2753.7655172413793
34040,106,2745.4896551724137
34040,107,2767.448275862069
34042,106,2758.786206896552
34042,107,2778.3724137931035
34044,106,2764.8
34044,107,2770.7034482758622
34046,106,2756.248275862069
34046,107,2766.786206896552
34048,106,2757.903448275862
34048,107,2755.365517241379
34050,106,2749.6275862068965
34050,107,2770.041379310345
34052,106,2756.5241379310346
34052,107,2770.8689655172416
34054,106,2768.3310344827587
34054,107,2771.310344827586
34056,106,2758.896551724138
34056,107,2771.862068965517
34058,106,2762.7586206896553
34058,107,2774.841379310345
34060,106,2754.4827586206898
34060,107,2770.7586206896553
34062,106,2765.462068965517
34062,107,2760.7724137931036
34064,106,2756.386206896552
34064,107,2769.0482758620687
34066,106,2766.4275862068966
34066,107,2771.4758620689654
34068,106,2770.344827586207
34068,107,2773.0758620689653
34070,106,2767.696551724138
34070,107,2766.786206896552
34072,106,2765.958620689655
34072,107,2769.213793103448
34074,106,2755.9724137931034
34074,107,2773.2413793103447
34076,106,2759.8896551724138
34076,107,2765.406896551724
34078,106,2755.9172413793103
34078,107,2759.6689655172413
34080,106,2749.351724137931
34080,107,2777.8758620689655
34082,106,2757.406896551724
34082,107,2776.6620689655174
34084,106,2760.386206896552
34084,107,2777.158620689655
34086,106,2768.1655172413793
34086,107,2771.1448275862067
34088,106,2752.6620689655174
34088,107,2765.7379310344827
34090,106,2758.455172413793
34090,107,2773.2965517241378
34092,106,2764.137931034483
34092,107,2769.103448275862
34094,106,2761.6
34094,107,2779.696551724138
34096,106,2734.896551724138
34096,107,2761.8206896551724
34098,106,2744.0137931034483
34098,107,2776.551724137931
34100,106,2749.255172413793
34100,107,2770.979310344828
34102,106,2727.2827586206895
34102,107,2771.5310344827585
34104,106,2742.4
34104,107,2771.310344827586
34106,106,2759.2827586206895
34106,107,2775.503448275862
34108,106,2760.6068965517243
34108,107,2765.958620689655
34110,106,2747.6
34110,107,2761.8206896551724
34112,106,2742.6758620689657
34112,107,2767.558620689655
34114,106,2725.2965517241378
34114,107,2768.1103448275862
34116,106,2736.1655172413793
34116,107,2749.2413793103447
34118,106,2745.8896551724138
34118,107,2753.103448275862
34120,106,2743.2413793103447
34120,107,2767.3379310344826
34122,106,2745.062068965517
34122,107,2760.386206896552
34124,106,2715.862068965517
34124,107,2764.0275862068966
34126,106,2769.0482758620687
34126,107,2766.9517241379313
34128,106,2722.979310344828
34128,107,2759.1724137931033
34130,106,2735.6689655172413
34130,107,2751.062068965517
34132,106,2728.496551724138
34132,107,2762.979310344828
34134,106,2730.7586206896553
34134,107,2755.310344827586
34136,106,2735.1724137931033
34136,107,2761.3241379310343
34138,106,2730.7586206896553
34138,107,2759.503448275862
34140,106,2724.744827586207
34140,107,2752.0
34142,106,2733.5172413793102
34142,107,2768.3310344827587
34144,106,2721.9310344827586
34144,107,2766.455172413793
34146,106,2728.8275862068967
34146,107,2758.6758620689657
34148,106,2736.2758620689656
34148,107,2762.2620689655173
34150,106,2738.041379310345
34150,107,2765.903448275862
34152,106,2737.544827586207
34152,107,2769.4896551724137
34154,106,2721.710344827586
34154,107,2768.1655172413793
34156,106,2740.303448275862
34156,107,2771.365517241379
34158,106,2750.4444444444443
34158,107,2763.9172413793103
34160,106,2755.3888888888887
34160,107,2753.8206896551724
34162,106,2741.4444444444443
34162,107,2765.0758620689653
34164,106,2741.9444444444443
34164,107,2775.2827586206895
34166,106,2739.6111111111113
34166,107,2770.8137931034485
34168,106,2742.9444444444443
34168,107,2768.993103448276
34170,106,2729.277777777778
34170,107,2772.137931034483
34172,106,2750.0555555555557
34172,107,2767.6689655172413
34174,106,2725.222222222222
34174,107,2772.303448275862
34176,106,2744.3888888888887
34176,107,2764.8
